movie_id,title,stripped_title,release_year,imdb_id,date_added
79e7417d-06c5-4404-bafc-5b67486e4692,Jaws,jaws,1975,tt0073195,2023-03-11 22:07:45.509333
c93e8746-c7ba-4985-88f5-3390175a5e02,Dead Poets Society,deadpoetssociety,1989,tt0097165,2023-03-11 22:07:45.510105
0eb7c7c7-fd8e-4c75-a063-681947cd7437,The Big Lebowski,thebiglebowski,1998,tt0118715,2023-03-11 22:07:45.510914
b7e091fc-d5c5-41ca-9f0d-a805b1e7aaae,Tokyo Story,tokyostory,1953,tt0046438,2023-03-11 22:07:45.511710
f1df3265-8620-4d0d-86f8-2fdc6e7da120,The Passion of Joan of Arc,thepassionofjoanofarc,1928,tt0019254,2023-03-11 22:07:45.512539
e22b1963-68b1-43a3-8289-e1e3ad723918,Ford v Ferrari,fordvferrari,2019,tt1950186,2023-03-11 22:07:45.513266
1e2c865f-94cf-4892-94ed-9e898651f770,Hotel Rwanda,hotelrwanda,2004,tt0395169,2023-03-11 22:07:45.514041
54e1043f-652a-49e2-be2e-45517b5e178c,Rocky,rocky,1976,tt0075148,2023-03-11 22:07:45.514843
708fc480-249b-4b99-bd74-c1d9163d03db,Platoon,platoon,1986,tt0091763,2023-03-11 22:07:45.515635
2fb1283e-cdd1-4fd9-916c-ded10f25104a,Ratatouille,ratatouille,2007,tt0382932,2023-03-11 22:07:45.516402
9ffea155-b538-401f-bff8-0f4a624f62c5,Spotlight,spotlight,2015,tt1895587,2023-03-11 22:07:45.517963
ec14cd59-9865-4c52-b1f1-de0689329b6e,The Terminator,theterminator,1984,tt0088247,2023-03-11 22:07:45.518809
e608e706-fb6e-47a5-8173-017e09a15ddb,Logan,logan,2017,tt3315342,2023-03-11 22:07:45.519897
496c4a1b-f27a-452c-8098-53b950efd003,Stand by Me,standbyme,1986,tt0092005,2023-03-11 22:07:45.520803
1fbeb5b0-72b8-4439-9ea0-5b6939985029,Rush,rush,2013,tt1979320,2023-03-11 22:07:45.521764
95f63617-1d90-40a3-99bd-b56b11f24d15,Network,network,1976,tt0074958,2023-03-11 22:07:45.522878
044ad93d-57c1-40bb-8ff6-fad026eefcea,Before Sunset,beforesunset,2004,tt0381681,2023-03-11 22:07:45.523876
7cf02a52-e923-4f9d-ad47-5fd5ab63e23e,Into the Wild,intothewild,2007,tt0758758,2023-03-11 22:07:45.524799
f8bda919-eee3-4c0c-93b5-63c645449873,The Wizard of Oz,thewizardofoz,1939,tt0032138,2023-03-11 22:07:45.525606
cc7279d5-8af4-4ba1-9c34-dd6fee1aa699,The Best Years of Our Lives,thebestyearsofourlives,1946,tt0036868,2023-03-11 22:07:45.526525
5c2d4d9a-f9d9-4ed5-bc2a-917d574190e2,Groundhog Day,groundhogday,1993,tt0107048,2023-03-11 22:07:45.527465
7d05c709-358e-4b90-a3df-79f993e7da69,Pather Panchali,patherpanchali,1955,tt0048473,2023-03-11 22:07:45.528355
66d7fa8e-eb06-44e2-b781-7a6f866a51fe,The Exorcist,theexorcist,1973,tt0070047,2023-03-11 22:07:45.529197
e104f0d2-d2ea-498e-b8c6-7ab008f4091a,To Be or Not to Be,tobeornottobe,1942,tt0035446,2023-03-11 22:07:45.530033
cdd266aa-4a96-49a3-b38d-d7d661515247,The Incredibles,theincredibles,2004,tt0317705,2023-03-11 22:07:45.530939
a1b5c7b3-b589-435b-9c7f-a562f0f85c97,La haine,lahaine,1995,tt0113247,2023-03-11 22:07:45.531817
62733f75-d3a7-42bb-8011-2a91c2e5c1e6,Pirates of the Caribbean: The Curse of the Black Pearl,piratesofthecaribbeanthecurseoftheblackpearl,2003,tt0325980,2023-03-11 22:07:45.532639
46904a73-8ff7-432a-abaa-8265104a19c2,The Battle of Algiers,thebattleofalgiers,1966,tt0058946,2023-03-11 22:07:45.533470
182c2e47-88b0-4c52-b38a-96e291d953f2,Jai Bhim,jaibhim,2021,tt15097216,2023-03-11 22:07:45.534257
66805b69-31e3-4490-b698-352a7e01a0a6,Hachi: A Dog's Tale,hachiadogstale,2009,tt1028532,2023-03-11 22:07:45.535090
365b685f-306c-4f45-9139-8a1a3bc44984,The Grapes of Wrath,thegrapesofwrath,1940,tt0032551,2023-03-11 22:07:45.536134
bc2fedd0-caf9-492f-a6c5-f44b612d1cb5,My Father and My Son,myfatherandmyson,2005,tt0476735,2023-03-11 22:07:45.536938
dcc5ab20-46a4-4049-b3c5-17c7aeb7bb60,Amores Perros,amoresperros,2000,tt0245712,2023-03-11 22:07:45.537720
fd46b605-caae-4ae9-b465-d90d6d255e49,Rebecca,rebecca,1940,tt0032976,2023-03-11 22:07:45.538492
858351ad-0532-498a-befc-4f43e3e03870,Cool Hand Luke,coolhandluke,1967,tt0061512,2023-03-11 22:07:45.539395
316e418a-9bb9-4b07-8af3-b4352d4b959a,The Handmaiden,thehandmaiden,2016,tt4016934,2023-03-11 22:07:45.540218
7117a06f-686b-4936-87a7-64dd1bf1ec2d,The 400 Blows,the400blows,1959,tt0053198,2023-03-11 22:07:45.540984
e36a1b19-20dc-4642-9206-3d0704786461,The Sound of Music,thesoundofmusic,1965,tt0059742,2023-03-11 22:07:45.541896
dcde63ed-dd54-41ba-904a-edbb11be0eca,It Happened One Night,ithappenedonenight,1934,tt0025316,2023-03-11 22:07:45.542673
a3cced28-2322-46a7-9d4c-29cb9ee7ce25,Persona,persona,1966,tt0060827,2023-03-11 22:07:45.543492
0c55be3f-d695-4e80-a88e-afb2c8b15bd9,Life of Brian,lifeofbrian,1979,tt0079470,2023-03-11 22:07:45.544300
8d97e29f-a7ce-4957-92da-4a71566152a2,The Iron Giant,theirongiant,1999,tt0129167,2023-03-11 22:07:45.545081
cd24cc36-e2f5-41cb-8317-5ee14b9c36e6,Dersu Uzala,dersuuzala,1975,tt0071411,2023-03-11 22:07:45.545858
686f1430-4188-4651-a7c2-580a99b7b39f,The Help,thehelp,2011,tt1454029,2023-03-11 22:07:45.546727
16ce3504-41f5-4fcf-ba0f-2ba2a02f1c8b,Aladdin,aladdin,1992,tt0103639,2023-03-11 22:07:45.547574
e126a774-8f3c-466e-979b-3bf5174b3510,Gandhi,gandhi,1982,tt0083987,2023-03-11 22:07:45.548457
bb8d27aa-6d35-452e-b09e-0d9a2d3488f2,Dances with Wolves,danceswithwolves,1990,tt0099348,2023-03-11 22:07:45.549262
